year,round,from_country_id,to_country_id,from_country,to_country,total_points,tele_points,jury_points
2015-05-01,final,CY,GR,Cyprus,Greece,8,0,8
2015-05-01,final,CZ,GR,Czechia,Greece,0,0,0
2015-05-01,final,DE,GR,Germany,Greece,0,0,0
2015-05-01,final,DK,GR,Denmark,Greece,0,0,0
2015-05-01,final,EE,GR,Estonia,Greece,0,0,0
2015-05-01,final,ES,GR,Spain,Greece,0,0,0
2015-05-01,final,FI,GR,Finland,Greece,0,0,0
2015-05-01,final,FR,GR,France,Greece,0,0,0
2015-05-01,final,GB,GR,United Kingdom,Greece,0,0,0
2015-05-01,final,GE,GR,Georgia,Greece,0,0,0
2015-05-01,final,GR,GR,Greece,Greece,0,0,0
2015-05-01,final,HU,GR,Hungary,Greece,0,0,0
2015-05-01,final,IE,GR,Ireland,Greece,0,0,0
2015-05-01,final,IL,GR,Israel,Greece,0,0,0
2015-05-01,final,IS,GR,Iceland,Greece,0,0,0
2015-05-01,final,IT,GR,Italy,Greece,0,0,0
2015-05-01,final,LT,GR,Lithuania,Greece,0,0,0
2015-05-01,final,LV,GR,Latvia,Greece,0,0,0
2015-05-01,final,MD,GR,Moldova,Greece,0,0,0
2015-05-01,final,ME,GR,Montenegro,Greece,0,0,0
2015-05-01,final,MK,GR,North Macedonia,Greece,0,0,0
2015-05-01,final,MT,GR,Malta,Greece,0,0,0
2015-05-01,final,NL,GR,Netherlands,Greece,0,0,0
2015-05-01,final,NO,GR,Norway,Greece,0,0,0
2015-05-01,final,PL,GR,Poland,Greece,0,0,0
2015-05-01,final,PT,GR,Portugal,Greece,0,0,0
2015-05-01,final,RO,GR,Romania,Greece,0,0,0
2015-05-01,final,RS,GR,Serbia,Greece,0,0,0
2015-05-01,final,RU,GR,Russia,Greece,0,0,0
2015-05-01,final,SE,GR,Sweden,Greece,0,0,0
2015-05-01,final,SI,GR,Slovenia,Greece,0,0,0
2015-05-01,final,SM,GR,San Marino,Greece,0,0,0
2015-05-01,final,AL,HU,Albania,Hungary,0,0,0
2015-05-01,final,AM,HU,Armenia,Hungary,0,0,0
2015-05-01,final,AT,HU,Austria,Hungary,0,0,0
2015-05-01,final,AU,HU,Australia,Hungary,0,0,0
2015-05-01,final,AZ,HU,Azerbaijan,Hungary,0,0,0
2015-05-01,final,BE,HU,Belgium,Hungary,0,0,0
2015-05-01,final,BY,HU,Belarus,Hungary,0,0,0
2015-05-01,final,CH,HU,Switzerland,Hungary,0,0,0
2015-05-01,final,CY,HU,Cyprus,Hungary,0,0,0
2015-05-01,final,CZ,HU,Czechia,Hungary,1,0,1
2015-05-01,final,DE,HU,Germany,Hungary,1,0,1
2015-05-01,final,DK,HU,Denmark,Hungary,0,0,0
2015-05-01,final,EE,HU,Estonia,Hungary,8,0,8
2015-05-01,final,ES,HU,Spain,Hungary,0,0,0
2015-05-01,final,FI,HU,Finland,Hungary,0,0,0
2015-05-01,final,FR,HU,France,Hungary,1,0,1
2015-05-01,final,GB,HU,United Kingdom,Hungary,0,0,0
2015-05-01,final,GE,HU,Georgia,Hungary,0,0,0
2015-05-01,final,GR,HU,Greece,Hungary,0,0,0
2015-05-01,final,HU,HU,Hungary,Hungary,0,0,0
2015-05-01,final,IE,HU,Ireland,Hungary,0,0,0
2015-05-01,final,IL,HU,Israel,Hungary,0,0,0
2015-05-01,final,IS,HU,Iceland,Hungary,0,0,0
2015-05-01,final,IT,HU,Italy,Hungary,0,0,0
2015-05-01,final,LT,HU,Lithuania,Hungary,0,0,0
2015-05-01,final,LV,HU,Latvia,Hungary,0,0,0
2015-05-01,final,MD,HU,Moldova,Hungary,0,0,0
2015-05-01,final,ME,HU,Montenegro,Hungary,0,0,0
2015-05-01,final,MK,HU,North Macedonia,Hungary,0,0,0
2015-05-01,final,MT,HU,Malta,Hungary,0,0,0
2015-05-01,final,NL,HU,Netherlands,Hungary,0,0,0
2015-05-01,final,NO,HU,Norway,Hungary,0,0,0
2015-05-01,final,PL,HU,Poland,Hungary,0,0,0
2015-05-01,final,PT,HU,Portugal,Hungary,0,0,0
2015-05-01,final,RO,HU,Romania,Hungary,4,0,4
2015-05-01,final,RS,HU,Serbia,Hungary,0,0,0
2015-05-01,final,RU,HU,Russia,Hungary,0,0,0
2015-05-01,final,SE,HU,Sweden,Hungary,0,0,0
2015-05-01,final,SI,HU,Slovenia,Hungary,0,0,0
2015-05-01,final,SM,HU,San Marino,Hungary,4,0,4
2015-05-01,final,AL,IL,Albania,Israel,5,0,5
2015-05-01,final,AM,IL,Armenia,Israel,0,0,0
2015-05-01,final,AT,IL,Austria,Israel,2,0,2
2015-05-01,final,AU,IL,Australia,Israel,2,0,2
2015-05-01,final,AZ,IL,Azerbaijan,Israel,7,0,7
2015-05-01,final,BE,IL,Belgium,Israel,0,0,0
2015-05-01,final,BY,IL,Belarus,Israel,2,0,2
2015-05-01,final,CH,IL,Switzerland,Israel,3,0,3
2015-05-01,final,CY,IL,Cyprus,Israel,6,0,6
2015-05-01,final,CZ,IL,Czechia,Israel,0,0,0
2015-05-01,final,DE,IL,Germany,Israel,5,0,5
2015-05-01,final,DK,IL,Denmark,Israel,0,0,0
2015-05-01,final,EE,IL,Estonia,Israel,0,0,0
2015-05-01,final,ES,IL,Spain,Israel,1,0,1
2015-05-01,final,FI,IL,Finland,Israel,3,0,3
2015-05-01,final,FR,IL,France,Israel,0,0,0
2015-05-01,final,GB,IL,United Kingdom,Israel,5,0,5
2015-05-01,final,GE,IL,Georgia,Israel,1,0,1
2015-05-01,final,GR,IL,Greece,Israel,0,0,0
2015-05-01,final,HU,IL,Hungary,Israel,0,0,0
2015-05-01,final,IE,IL,Ireland,Israel,0,0,0
2015-05-01,final,IL,IL,Israel,Israel,0,0,0
2015-05-01,final,IS,IL,Iceland,Israel,5,0,5
2015-05-01,final,IT,IL,Italy,Israel,8,0,8
2015-05-01,final,LT,IL,Lithuania,Israel,0,0,0
2015-05-01,final,LV,IL,Latvia,Israel,1,0,1
2015-05-01,final,MD,IL,Moldova,Israel,0,0,0
2015-05-01,final,ME,IL,Montenegro,Israel,3,0,3
2015-05-01,final,MK,IL,North Macedonia,Israel,0,0,0
2015-05-01,final,MT,IL,Malta,Israel,5,0,5
2015-05-01,final,NL,IL,Netherlands,Israel,5,0,5
2015-05-01,final,NO,IL,Norway,Israel,4,0,4
2015-05-01,final,PL,IL,Poland,Israel,4,0,4
2015-05-01,final,PT,IL,Portugal,Israel,7,0,7
2015-05-01,final,RO,IL,Romania,Israel,1,0,1
2015-05-01,final,RS,IL,Serbia,Israel,6,0,6
2015-05-01,final,RU,IL,Russia,Israel,0,0,0
2015-05-01,final,SE,IL,Sweden,Israel,4,0,4
2015-05-01,final,SI,IL,Slovenia,Israel,0,0,0
2015-05-01,final,SM,IL,San Marino,Israel,2,0,2
2015-05-01,final,AL,IT,Albania,Italy,12,0,12
2015-05-01,final,AM,IT,Armenia,Italy,6,0,6
2015-05-01,final,AT,IT,Austria,Italy,10,0,10
2015-05-01,final,AU,IT,Australia,Italy,8,0,8
2015-05-01,final,AZ,IT,Azerbaijan,Italy,8,0,8
2015-05-01,final,BE,IT,Belgium,Italy,8,0,8
2015-05-01,final,BY,IT,Belarus,Italy,1,0,1
2015-05-01,final,CH,IT,Switzerland,Italy,6,0,6
2015-05-01,final,CY,IT,Cyprus,Italy,12,0,12
2015-05-01,final,CZ,IT,Czechia,Italy,7,0,7
2015-05-01,final,DE,IT,Germany,Italy,3,0,3
2015-05-01,final,DK,IT,Denmark,Italy,5,0,5
2015-05-01,final,EE,IT,Estonia,Italy,3,0,3
2015-05-01,final,ES,IT,Spain,Italy,12,0,12
2015-05-01,final,FI,IT,Finland,Italy,2,0,2
2015-05-01,final,FR,IT,France,Italy,6,0,6
2015-05-01,final,GB,IT,United Kingdom,Italy,8,0,8
2015-05-01,final,GE,IT,Georgia,Italy,8,0,8
2015-05-01,final,GR,IT,Greece,Italy,12,0,12
2015-05-01,final,HU,IT,Hungary,Italy,2,0,2
2015-05-01,final,IE,IT,Ireland,Italy,6,0,6
2015-05-01,final,IL,IT,Israel,Italy,12,0,12
2015-05-01,final,IS,IT,Iceland,Italy,6,0,6
2015-05-01,final,IT,IT,Italy,Italy,0,0,0
2015-05-01,final,LT,IT,Lithuania,Italy,1,0,1
2015-05-01,final,LV,IT,Latvia,Italy,8,0,8
2015-05-01,final,MD,IT,Moldova,Italy,7,0,7
2015-05-01,final,ME,IT,Montenegro,Italy,6,0,6
2015-05-01,final,MK,IT,North Macedonia,Italy,7,0,7
2015-05-01,final,MT,IT,Malta,Italy,12,0,12
2015-05-01,final,NL,IT,Netherlands,Italy,7,0,7
2015-05-01,final,NO,IT,Norway,Italy,5,0,5
2015-05-01,final,PL,IT,Poland,Italy,7,0,7
2015-05-01,final,PT,IT,Portugal,Italy,12,0,12
2015-05-01,final,RO,IT,Romania,Italy,12,0,12
2015-05-01,final,RS,IT,Serbia,Italy,7,0,7
2015-05-01,final,RU,IT,Russia,Italy,12,0,12
2015-05-01,final,SE,IT,Sweden,Italy,8,0,8
2015-05-01,final,SI,IT,Slovenia,Italy,8,0,8
2015-05-01,final,SM,IT,San Marino,Italy,10,0,10
2015-05-01,final,AL,LV,Albania,Latvia,0,0,0
2015-05-01,final,AM,LV,Armenia,Latvia,2,0,2
2015-05-01,final,AT,LV,Austria,Latvia,1,0,1
2015-05-01,final,AU,LV,Australia,Latvia,7,0,7
2015-05-01,final,AZ,LV,Azerbaijan,Latvia,5,0,5
2015-05-01,final,BE,LV,Belgium,Latvia,7,0,7
2015-05-01,final,BY,LV,Belarus,Latvia,5,0,5
2015-05-01,final,CH,LV,Switzerland,Latvia,4,0,4
2015-05-01,final,CY,LV,Cyprus,Latvia,3,0,3
2015-05-01,final,CZ,LV,Czechia,Latvia,5,0,5
2015-05-01,final,DE,LV,Germany,Latvia,6,0,6
2015-05-01,final,DK,LV,Denmark,Latvia,4,0,4
2015-05-01,final,EE,LV,Estonia,Latvia,6,0,6
2015-05-01,final,ES,LV,Spain,Latvia,4,0,4
2015-05-01,final,FI,LV,Finland,Latvia,6,0,6
2015-05-01,final,FR,LV,France,Latvia,7,0,7
2015-05-01,final,GB,LV,United Kingdom,Latvia,7,0,7
2015-05-01,final,GE,LV,Georgia,Latvia,4,0,4
2015-05-01,final,GR,LV,Greece,Latvia,3,0,3
2015-05-01,final,HU,LV,Hungary,Latvia,5,0,5
2015-05-01,final,IE,LV,Ireland,Latvia,12,0,12
2015-05-01,final,IL,LV,Israel,Latvia,0,0,0
2015-05-01,final,IS,LV,Iceland,Latvia,7,0,7
2015-05-01,final,IT,LV,Italy,Latvia,4,0,4
2015-05-01,final,LT,LV,Lithuania,Latvia,12,0,12
2015-05-01,final,LV,LV,Latvia,Latvia,0,0,0
2015-05-01,final,MD,LV,Moldova,Latvia,2,0,2
2015-05-01,final,ME,LV,Montenegro,Latvia,0,0,0
2015-05-01,final,MK,LV,North Macedonia,Latvia,0,0,0
2015-05-01,final,MT,LV,Malta,Latvia,4,0,4
2015-05-01,final,NL,LV,Netherlands,Latvia,2,0,2
2015-05-01,final,NO,LV,Norway,Latvia,8,0,8
2015-05-01,final,PL,LV,Poland,Latvia,10,0,10
2015-05-01,final,PT,LV,Portugal,Latvia,2,0,2
2015-05-01,final,RO,LV,Romania,Latvia,5,0,5
2015-05-01,final,RS,LV,Serbia,Latvia,1,0,1
2015-05-01,final,RU,LV,Russia,Latvia,2,0,2
2015-05-01,final,SE,LV,Sweden,Latvia,5,0,5
2015-05-01,final,SI,LV,Slovenia,Latvia,7,0,7
2015-05-01,final,SM,LV,San Marino,Latvia,12,0,12
2015-05-01,final,AL,LT,Albania,Lithuania,0,0,0
2015-05-01,final,AM,LT,Armenia,Lithuania,0,0,0
2015-05-01,final,AT,LT,Austria,Lithuania,0,0,0
2015-05-01,final,AU,LT,Australia,Lithuania,0,0,0
2015-05-01,final,AZ,LT,Azerbaijan,Lithuania,0,0,0
2015-05-01,final,BE,LT,Belgium,Lithuania,0,0,0
2015-05-01,final,BY,LT,Belarus,Lithuania,0,0,0
2015-05-01,final,CH,LT,Switzerland,Lithuania,0,0,0
2015-05-01,final,CY,LT,Cyprus,Lithuania,0,0,0
2015-05-01,final,CZ,LT,Czechia,Lithuania,0,0,0
2015-05-01,final,DE,LT,Germany,Lithuania,0,0,0
2015-05-01,final,DK,LT,Denmark,Lithuania,1,0,1
2015-05-01,final,EE,LT,Estonia,Lithuania,2,0,2
2015-05-01,final,ES,LT,Spain,Lithuania,0,0,0
2015-05-01,final,FI,LT,Finland,Lithuania,0,0,0
2015-05-01,final,FR,LT,France,Lithuania,0,0,0
2015-05-01,final,GB,LT,United Kingdom,Lithuania,4,0,4
2015-05-01,final,GE,LT,Georgia,Lithuania,3,0,3
2015-05-01,final,GR,LT,Greece,Lithuania,0,0,0
2015-05-01,final,HU,LT,Hungary,Lithuania,0,0,0
2015-05-01,final,IE,LT,Ireland,Lithuania,7,0,7
2015-05-01,final,IL,LT,Israel,Lithuania,0,0,0
2015-05-01,final,IS,LT,Iceland,Lithuania,0,0,0
2015-05-01,final,IT,LT,Italy,Lithuania,0,0,0
2015-05-01,final,LT,LT,Lithuania,Lithuania,0,0,0
2015-05-01,final,LV,LT,Latvia,Lithuania,7,0,7
2015-05-01,final,MD,LT,Moldova,Lithuania,0,0,0
2015-05-01,final,ME,LT,Montenegro,Lithuania,0,0,0
2015-05-01,final,MK,LT,North Macedonia,Lithuania,0,0,0
2015-05-01,final,MT,LT,Malta,Lithuania,0,0,0
2015-05-01,final,NL,LT,Netherlands,Lithuania,0,0,0
2015-05-01,final,NO,LT,Norway,Lithuania,6,0,6
2015-05-01,final,PL,LT,Poland,Lithuania,0,0,0
2015-05-01,final,PT,LT,Portugal,Lithuania,0,0,0
2015-05-01,final,RO,LT,Romania,Lithuania,0,0,0
2015-05-01,final,RS,LT,Serbia,Lithuania,0,0,0
2015-05-01,final,RU,LT,Russia,Lithuania,0,0,0
2015-05-01,final,SE,LT,Sweden,Lithuania,0,0,0
2015-05-01,final,SI,LT,Slovenia,Lithuania,0,0,0
2015-05-01,final,SM,LT,San Marino,Lithuania,0,0,0
2015-05-01,final,AL,ME,Albania,Montenegro,6,0,6
2015-05-01,final,AM,ME,Armenia,Montenegro,8,0,8
2015-05-01,final,AT,ME,Austria,Montenegro,0,0,0
2015-05-01,final,AU,ME,Australia,Montenegro,0,0,0
2015-05-01,final,AZ,ME,Azerbaijan,Montenegro,2,0,2
2015-05-01,final,BE,ME,Belgium,Montenegro,0,0,0
2015-05-01,final,BY,ME,Belarus,Montenegro,0,0,0
2015-05-01,final,CH,ME,Switzerland,Montenegro,0,0,0
2015-05-01,final,CY,ME,Cyprus,Montenegro,0,0,0
2015-05-01,final,CZ,ME,Czechia,Montenegro,0,0,0
2015-05-01,final,DE,ME,Germany,Montenegro,0,0,0
2015-05-01,final,DK,ME,Denmark,Montenegro,0,0,0
2015-05-01,final,EE,ME,Estonia,Montenegro,0,0,0
2015-05-01,final,ES,ME,Spain,Montenegro,0,0,0
2015-05-01,final,FI,ME,Finland,Montenegro,0,0,0
2015-05-01,final,FR,ME,France,Montenegro,0,0,0
2015-05-01,final,GB,ME,United Kingdom,Montenegro,0,0,0
2015-05-01,final,GE,ME,Georgia,Montenegro,0,0,0
2015-05-01,final,GR,ME,Greece,Montenegro,0,0,0
2015-05-01,final,HU,ME,Hungary,Montenegro,0,0,0
2015-05-01,final,IE,ME,Ireland,Montenegro,0,0,0
2015-05-01,final,IL,ME,Israel,Montenegro,0,0,0
2015-05-01,final,IS,ME,Iceland,Montenegro,0,0,0
2015-05-01,final,IT,ME,Italy,Montenegro,0,0,0
2015-05-01,final,LT,ME,Lithuania,Montenegro,0,0,0
2015-05-01,final,LV,ME,Latvia,Montenegro,0,0,0
2015-05-01,final,MD,ME,Moldova,Montenegro,0,0,0
2015-05-01,final,ME,ME,Montenegro,Montenegro,0,0,0
2015-05-01,final,MK,ME,North Macedonia,Montenegro,4,0,4
2015-05-01,final,MT,ME,Malta,Montenegro,0,0,0
2015-05-01,final,NL,ME,Netherlands,Montenegro,0,0,0
2015-05-01,final,NO,ME,Norway,Montenegro,0,0,0
2015-05-01,final,PL,ME,Poland,Montenegro,0,0,0
2015-05-01,final,PT,ME,Portugal,Montenegro,0,0,0
2015-05-01,final,RO,ME,Romania,Montenegro,0,0,0
2015-05-01,final,RS,ME,Serbia,Montenegro,12,0,12
2015-05-01,final,RU,ME,Russia,Montenegro,0,0,0
2015-05-01,final,SE,ME,Sweden,Montenegro,2,0,2
2015-05-01,final,SI,ME,Slovenia,Montenegro,10,0,10
2015-05-01,final,SM,ME,San Marino,Montenegro,0,0,0
2015-05-01,final,AL,NO,Albania,Norway,0,0,0
2015-05-01,final,AM,NO,Armenia,Norway,0,0,0
2015-05-01,final,AT,NO,Austria,Norway,4,0,4
2015-05-01,final,AU,NO,Australia,Norway,4,0,4
2015-05-01,final,AZ,NO,Azerbaijan,Norway,0,0,0
2015-05-01,final,BE,NO,Belgium,Norway,0,0,0
2015-05-01,final,BY,NO,Belarus,Norway,0,0,0
2015-05-01,final,CH,NO,Switzerland,Norway,10,0,10
2015-05-01,final,CY,NO,Cyprus,Norway,0,0,0
2015-05-01,final,CZ,NO,Czechia,Norway,0,0,0
2015-05-01,final,DE,NO,Germany,Norway,4,0,4
2015-05-01,final,DK,NO,Denmark,Norway,3,0,3
2015-05-01,final,EE,NO,Estonia,Norway,4,0,4
2015-05-01,final,ES,NO,Spain,Norway,2,0,2
2015-05-01,final,FI,NO,Finland,Norway,4,0,4
2015-05-01,final,FR,NO,France,Norway,0,0,0
2015-05-01,final,GB,NO,United Kingdom,Norway,0,0,0
2015-05-01,final,GE,NO,Georgia,Norway,0,0,0
2015-05-01,final,GR,NO,Greece,Norway,0,0,0
2015-05-01,final,HU,NO,Hungary,Norway,4,0,4
2015-05-01,final,IE,NO,Ireland,Norway,4,0,4
2015-05-01,final,IL,NO,Israel,Norway,0,0,0
2015-05-01,final,IS,NO,Iceland,Norway,10,0,10
2015-05-01,final,IT,NO,Italy,Norway,5,0,5
2015-05-01,final,LT,NO,Lithuania,Norway,5,0,5
2015-05-01,final,LV,NO,Latvia,Norway,2,0,2
2015-05-01,final,MD,NO,Moldova,Norway,0,0,0
2015-05-01,final,ME,NO,Montenegro,Norway,0,0,0
2015-05-01,final,MK,NO,North Macedonia,Norway,0,0,0
2015-05-01,final,MT,NO,Malta,Norway,2,0,2
2015-05-01,final,NL,NO,Netherlands,Norway,3,0,3
2015-05-01,final,NO,NO,Norway,Norway,0,0,0
2015-05-01,final,PL,NO,Poland,Norway,3,0,3
2015-05-01,final,PT,NO,Portugal,Norway,6,0,6
2015-05-01,final,RO,NO,Romania,Norway,6,0,6
2015-05-01,final,RS,NO,Serbia,Norway,0,0,0
2015-05-01,final,RU,NO,Russia,Norway,0,0,0
2015-05-01,final,SE,NO,Sweden,Norway,7,0,7
2015-05-01,final,SI,NO,Slovenia,Norway,4,0,4
2015-05-01,final,SM,NO,San Marino,Norway,6,0,6
2015-05-01,final,AL,PL,Albania,Poland,0,0,0
2015-05-01,final,AM,PL,Armenia,Poland,0,0,0
2015-05-01,final,AT,PL,Austria,Poland,0,0,0
2015-05-01,final,AU,PL,Australia,Poland,0,0,0
2015-05-01,final,AZ,PL,Azerbaijan,Poland,0,0,0
2015-05-01,final,BE,PL,Belgium,Poland,0,0,0
2015-05-01,final,BY,PL,Belarus,Poland,0,0,0
2015-05-01,final,CH,PL,Switzerland,Poland,0,0,0
2015-05-01,final,CY,PL,Cyprus,Poland,0,0,0
2015-05-01,final,CZ,PL,Czechia,Poland,0,0,0
2015-05-01,final,DE,PL,Germany,Poland,0,0,0
2015-05-01,final,DK,PL,Denmark,Poland,0,0,0
2015-05-01,final,EE,PL,Estonia,Poland,0,0,0
2015-05-01,final,ES,PL,Spain,Poland,0,0,0
2015-05-01,final,FI,PL,Finland,Poland,0,0,0
2015-05-01,final,FR,PL,France,Poland,4,0,4
2015-05-01,final,GB,PL,United Kingdom,Poland,2,0,2
2015-05-01,final,GE,PL,Georgia,Poland,0,0,0
2015-05-01,final,GR,PL,Greece,Poland,0,0,0
2015-05-01,final,HU,PL,Hungary,Poland,0,0,0
2015-05-01,final,IE,PL,Ireland,Poland,3,0,3
2015-05-01,final,IL,PL,Israel,Poland,0,0,0
2015-05-01,final,IS,PL,Iceland,Poland,0,0,0
2015-05-01,final,IT,PL,Italy,Poland,1,0,1
2015-05-01,final,LT,PL,Lithuania,Poland,0,0,0
2015-05-01,final,LV,PL,Latvia,Poland,0,0,0
2015-05-01,final,MD,PL,Moldova,Poland,0,0,0
2015-05-01,final,ME,PL,Montenegro,Poland,0,0,0
2015-05-01,final,MK,PL,North Macedonia,Poland,0,0,0
2015-05-01,final,MT,PL,Malta,Poland,0,0,0
2015-05-01,final,NL,PL,Netherlands,Poland,0,0,0
2015-05-01,final,NO,PL,Norway,Poland,0,0,0
2015-05-01,final,PL,PL,Poland,Poland,0,0,0
2015-05-01,final,PT,PL,Portugal,Poland,0,0,0
2015-05-01,final,RO,PL,Romania,Poland,0,0,0
2015-05-01,final,RS,PL,Serbia,Poland,0,0,0
2015-05-01,final,RU,PL,Russia,Poland,0,0,0
2015-05-01,final,SE,PL,Sweden,Poland,0,0,0
2015-05-01,final,SI,PL,Slovenia,Poland,0,0,0
2015-05-01,final,SM,PL,San Marino,Poland,0,0,0
2015-05-01,final,AL,RO,Albania,Romania,0,0,0
2015-05-01,final,AM,RO,Armenia,Romania,0,0,0
2015-05-01,final,AT,RO,Austria,Romania,0,0,0
2015-05-01,final,AU,RO,Australia,Romania,0,0,0
2015-05-01,final,AZ,RO,Azerbaijan,Romania,0,0,0
2015-05-01,final,BE,RO,Belgium,Romania,5,0,5
2015-05-01,final,BY,RO,Belarus,Romania,0,0,0
2015-05-01,final,CH,RO,Switzerland,Romania,0,0,0
2015-05-01,final,CY,RO,Cyprus,Romania,1,0,1
2015-05-01,final,CZ,RO,Czechia,Romania,0,0,0
2015-05-01,final,DE,RO,Germany,Romania,0,0,0
2015-05-01,final,DK,RO,Denmark,Romania,2,0,2
2015-05-01,final,EE,RO,Estonia,Romania,0,0,0
2015-05-01,final,ES,RO,Spain,Romania,5,0,5
2015-05-01,final,FI,RO,Finland,Romania,0,0,0
2015-05-01,final,FR,RO,France,Romania,0,0,0
2015-05-01,final,GB,RO,United Kingdom,Romania,0,0,0
2015-05-01,final,GE,RO,Georgia,Romania,0,0,0
2015-05-01,final,GR,RO,Greece,Romania,0,0,0
2015-05-01,final,HU,RO,Hungary,Romania,1,0,1
2015-05-01,final,IE,RO,Ireland,Romania,0,0,0
2015-05-01,final,IL,RO,Israel,Romania,5,0,5
2015-05-01,final,IS,RO,Iceland,Romania,0,0,0
2015-05-01,final,IT,RO,Italy,Romania,0,0,0
2015-05-01,final,LT,RO,Lithuania,Romania,0,0,0
2015-05-01,final,LV,RO,Latvia,Romania,0,0,0
2015-05-01,final,MD,RO,Moldova,Romania,12,0,12
2015-05-01,final,ME,RO,Montenegro,Romania,0,0,0
2015-05-01,final,MK,RO,North Macedonia,Romania,0,0,0
2015-05-01,final,MT,RO,Malta,Romania,0,0,0
2015-05-01,final,NL,RO,Netherlands,Romania,0,0,0
2015-05-01,final,NO,RO,Norway,Romania,0,0,0
2015-05-01,final,PL,RO,Poland,Romania,0,0,0
2015-05-01,final,PT,RO,Portugal,Romania,4,0,4
2015-05-01,final,RO,RO,Romania,Romania,0,0,0
2015-05-01,final,RS,RO,Serbia,Romania,0,0,0
2015-05-01,final,RU,RO,Russia,Romania,0,0,0
2015-05-01,final,SE,RO,Sweden,Romania,0,0,0
2015-05-01,final,SI,RO,Slovenia,Romania,0,0,0
2015-05-01,final,SM,RO,San Marino,Romania,0,0,0
2015-05-01,final,AL,RU,Albania,Russia,8,0,8
2015-05-01,final,AM,RU,Armenia,Russia,12,0,12
2015-05-01,final,AT,RU,Austria,Russia,8,0,8
2015-05-01,final,AU,RU,Australia,Russia,10,0,10
2015-05-01,final,AZ,RU,Azerbaijan,Russia,12,0,12
2015-05-01,final,BE,RU,Belgium,Russia,10,0,10
2015-05-01,final,BY,RU,Belarus,Russia,12,0,12
2015-05-01,final,CH,RU,Switzerland,Russia,7,0,7
2015-05-01,final,CY,RU,Cyprus,Russia,5,0,5
2015-05-01,final,CZ,RU,Czechia,Russia,8,0,8
2015-05-01,final,DE,RU,Germany,Russia,12,0,12
2015-05-01,final,DK,RU,Denmark,Russia,10,0,10
2015-05-01,final,EE,RU,Estonia,Russia,12,0,12
2015-05-01,final,ES,RU,Spain,Russia,10,0,10
2015-05-01,final,FI,RU,Finland,Russia,8,0,8
2015-05-01,final,FR,RU,France,Russia,10,0,10
2015-05-01,final,GB,RU,United Kingdom,Russia,6,0,6
2015-05-01,final,GE,RU,Georgia,Russia,5,0,5
2015-05-01,final,GR,RU,Greece,Russia,8,0,8
2015-05-01,final,HU,RU,Hungary,Russia,6,0,6
2015-05-01,final,IE,RU,Ireland,Russia,8,0,8
2015-05-01,final,IL,RU,Israel,Russia,8,0,8
2015-05-01,final,IS,RU,Iceland,Russia,3,0,3
2015-05-01,final,IT,RU,Italy,Russia,10,0,10
2015-05-01,final,LT,RU,Lithuania,Russia,0,0,0
2015-05-01,final,LV,RU,Latvia,Russia,10,0,10
2015-05-01,final,MD,RU,Moldova,Russia,10,0,10
2015-05-01,final,ME,RU,Montenegro,Russia,7,0,7
2015-05-01,final,MK,RU,North Macedonia,Russia,6,0,6
2015-05-01,final,MT,RU,Malta,Russia,7,0,7
2015-05-01,final,NL,RU,Netherlands,Russia,6,0,6
2015-05-01,final,NO,RU,Norway,Russia,2,0,2
2015-05-01,final,PL,RU,Poland,Russia,6,0,6
2015-05-01,final,PT,RU,Portugal,Russia,10,0,10
2015-05-01,final,RO,RU,Romania,Russia,10,0,10
2015-05-01,final,RS,RU,Serbia,Russia,10,0,10
2015-05-01,final,RU,RU,Russia,Russia,0,0,0
2015-05-01,final,SE,RU,Sweden,Russia,6,0,6
2015-05-01,final,SI,RU,Slovenia,Russia,5,0,5
2015-05-01,final,SM,RU,San Marino,Russia,0,0,0
2015-05-01,final,AL,RS,Albania,Serbia,2,0,2
2015-05-01,final,AM,RS,Armenia,Serbia,0,0,0
2015-05-01,final,AT,RS,Austria,Serbia,3,0,3
2015-05-01,final,AU,RS,Australia,Serbia,5,0,5
2015-05-01,final,AZ,RS,Azerbaijan,Serbia,0,0,0
2015-05-01,final,BE,RS,Belgium,Serbia,0,0,0
2015-05-01,final,BY,RS,Belarus,Serbia,0,0,0
2015-05-01,final,CH,RS,Switzerland,Serbia,5,0,5
2015-05-01,final,CY,RS,Cyprus,Serbia,0,0,0
2015-05-01,final,CZ,RS,Czechia,Serbia,3,0,3
2015-05-01,final,DE,RS,Germany,Serbia,0,0,0
2015-05-01,final,DK,RS,Denmark,Serbia,0,0,0
2015-05-01,final,EE,RS,Estonia,Serbia,0,0,0
2015-05-01,final,ES,RS,Spain,Serbia,0,0,0
2015-05-01,final,FI,RS,Finland,Serbia,0,0,0
2015-05-01,final,FR,RS,France,Serbia,0,0,0
2015-05-01,final,GB,RS,United Kingdom,Serbia,1,0,1
2015-05-01,final,GE,RS,Georgia,Serbia,0,0,0
2015-05-01,final,GR,RS,Greece,Serbia,0,0,0
2015-05-01,final,HU,RS,Hungary,Serbia,0,0,0
2015-05-01,final,IE,RS,Ireland,Serbia,0,0,0
2015-05-01,final,IL,RS,Israel,Serbia,2,0,2
2015-05-01,final,IS,RS,Iceland,Serbia,0,0,0
2015-05-01,final,IT,RS,Italy,Serbia,3,0,3
2015-05-01,final,LT,RS,Lithuania,Serbia,0,0,0
